Pedido_ID,Data,Categoria,Produto,Quantidade,Preco_Unitario,Receita
2064,2025-09-25,Eletrônicos,Smart TV,4,195.81,783.24
2064,2025-09-25,Vestuário,Camiseta,3,150.38,451.14
2065,2025-09-25,Eletrônicos,Smart TV,2,1496.92,2993.84
2065,2025-09-25,Eletrônicos,Smartphone,1,1161.14,1161.14
2065,2025-09-25,Móveis,Estante,2,2172.51,4345.02
2066,2025-09-25,Alimentos,Biscoito,4,49.33,197.32
2066,2025-09-25,Vestuário,Calça Jeans,3,296.54,889.62
2067,2025-09-25,Alimentos,Café,4,6.74,26.96
2067,2025-09-25,Móveis,Cadeira,4,2076.78,8307.12
2068,2025-09-25,Vestuário,Tênis,4,154.33,617.32
2069,2025-09-25,Eletrônicos,Smartphone,4,976.77,3907.08
2069,2025-09-25,Vestuário,Tênis,3,165.9,497.7
2069,2025-09-25,Vestuário,Tênis,3,153.48,460.44
2070,2025-09-25,Papelaria,Caneta,4,14.2,56.8
2070,2025-09-25,Móveis,Luminária,3,790.13,2370.39
2071,2025-09-25,Vestuário,Boné,4,195.29,781.16
2071,2025-09-25,Eletrônicos,Smart TV,1,3078.55,3078.55
2071,2025-09-25,Alimentos,Café,2,10.56,21.12
2072,2025-09-25,Eletrônicos,Smart TV,2,3837.67,7675.34
2073,2025-09-26,Papelaria,Caderno,3,33.63,100.89
2073,2025-09-26,Móveis,Cadeira,1,163.11,163.11
2074,2025-09-26,Eletrônicos,Smartphone,3,3644.32,10932.96
2074,2025-09-26,Alimentos,Suco,2,34.44,68.88
2075,2025-09-26,Vestuário,Boné,4,103.8,415.2
2076,2025-09-26,Papelaria,Caneta,4,98.38,393.52
2076,2025-09-26,Vestuário,Boné,3,240.83,722.49
2077,2025-09-26,Móveis,Mesa,1,1857.37,1857.37
2077,2025-09-26,Alimentos,Chocolate,1,54.27,54.27
2077,2025-09-26,Vestuário,Tênis,4,133.52,534.08
2078,2025-09-27,Móveis,Estante,2,1282.42,2564.84
2079,2025-09-27,Vestuário,Tênis,1,162.75,162.75
2079,2025-09-27,Eletrônicos,Notebook,1,623.21,623.21
2079,2025-09-27,Alimentos,Suco,4,41.0,164.0
2080,2025-09-28,Móveis,Mesa,4,1100.07,4400.28
2080,2025-09-28,Móveis,Luminária,1,1039.49,1039.49
2080,2025-09-28,Móveis,Estante,3,1085.68,3257.04
2081,2025-09-28,Vestuário,Boné,3,43.4,130.2
2081,2025-09-28,Móveis,Luminária,1,2015.86,2015.86
2082,2025-09-28,Eletrônicos,Smart TV,4,1300.95,5203.8
2083,2025-09-29,Móveis,Estante,2,1328.84,2657.68
2083,2025-09-29,Eletrônicos,Tablet,1,386.0,386.0
2084,2025-09-29,Móveis,Cadeira,4,1755.57,7022.28
2084,2025-09-29,Móveis,Estante,2,1559.1,3118.2
2085,2025-09-30,Móveis,Estante,1,1184.91,1184.91
2085,2025-09-30,Vestuário,Jaqueta,4,259.23,1036.92
2086,2025-09-30,Vestuário,Boné,2,323.38,646.76
2086,2025-09-30,Alimentos,Cereal,2,10.22,20.44
2086,2025-09-30,Móveis,Cadeira,1,2339.74,2339.74
2087,2025-09-30,Eletrônicos,Smart TV,2,2805.35,5610.7
2088,2025-09-30,Papelaria,Caderno,4,40.76,163.04
2088,2025-09-30,Papelaria,Caneta,4,25.08,100.32
2089,2025-09-30,Papelaria,Caderno,4,62.83,251.32
2089,2025-09-30,Eletrônicos,Tablet,1,3781.93,3781.93
2089,2025-09-30,Vestuário,Boné,4,138.33,553.32
2090,2025-10-01,Eletrônicos,Smartphone,4,3902.51,15610.04
2090,2025-10-01,Eletrônicos,Tablet,4,2347.78,9391.12
2091,2025-10-01,Alimentos,Biscoito,1,40.91,40.91
2092,2025-10-01,Alimentos,Café,2,5.33,10.66
2092,2025-10-01,Eletrônicos,Smart TV,1,566.91,566.91
2093,2025-10-01,Vestuário,Calça Jeans,4,235.94,943.76
2093,2025-10-01,Móveis,Cadeira,3,852.09,2556.27
2093,2025-10-01,Papelaria,Estojo,2,18.17,36.34
2094,2025-10-01,Móveis,Estante,3,1975.66,5926.98
2094,2025-10-01,Móveis,Sofá,1,1436.51,1436.51
2095,2025-10-01,Móveis,Mesa,1,1455.57,1455.57
2095,2025-10-01,Móveis,Sofá,2,163.85,327.7
2096,2025-10-01,Vestuário,Calça Jeans,4,303.02,1212.08
2097,2025-10-01,Alimentos,Café,1,41.0,41.0
2097,2025-10-01,Eletrônicos,Smartphone,1,2696.87,2696.87
2097,2025-10-01,Eletrônicos,Fone de Ouvido,4,2265.53,9062.12
2098,2025-10-01,Eletrônicos,Tablet,1,1803.97,1803.97
2099,2025-10-01,Móveis,Sofá,1,729.78,729.78
2099,2025-10-01,Eletrônicos,Notebook,4,2280.7,9122.8
2100,2025-10-02,Papelaria,Estojo,1,114.45,114.45
2100,2025-10-02,Eletrônicos,Tablet,4,2316.83,9267.32
2100,2025-10-02,Móveis,Mesa,1,1360.87,1360.87
2101,2025-10-02,Eletrônicos,Notebook,4,2302.87,9211.48
2102,2025-10-02,Eletrônicos,Smart TV,1,772.15,772.15
2103,2025-10-02,Eletrônicos,Smartphone,1,473.01,473.01
2103,2025-10-02,Eletrônicos,Tablet,2,496.94,993.88
2103,2025-10-02,Alimentos,Café,3,37.93,113.79
2104,2025-10-02,Vestuário,Jaqueta,4,284.34,1137.36
2104,2025-10-02,Papelaria,Estojo,3,16.65,49.95
2104,2025-10-02,Eletrônicos,Notebook,2,2322.56,4645.12
2105,2025-10-02,Móveis,Mesa,2,775.62,1551.24
2105,2025-10-02,Alimentos,Café,2,6.2,12.4
2106,2025-10-02,Vestuário,Camiseta,4,254.77,1019.08
2107,2025-10-03,Vestuário,Calça Jeans,1,163.46,163.46
2107,2025-10-03,Alimentos,Chocolate,4,33.46,133.84
2108,2025-10-03,Vestuário,Calça Jeans,3,128.47,385.41
2108,2025-10-03,Vestuário,Camiseta,4,144.49,577.96
2109,2025-10-04,Móveis,Sofá,4,1868.79,7475.16
2109,2025-10-04,Vestuário,Boné,3,327.72,983.16
2109,2025-10-04,Eletrônicos,Notebook,1,1175.0,1175.0
2110,2025-10-04,Alimentos,Cereal,3,25.35,76.05
2111,2025-10-05,Eletrônicos,Tablet,4,1451.18,5804.72
2112,2025-10-05,Vestuário,Jaqueta,2,271.58,543.16
2113,2025-10-06,Móveis,Mesa,3,1785.19,5355.57
2113,2025-10-06,Móveis,Cadeira,1,1182.61,1182.61
2114,2025-10-06,Papelaria,Caneta,4,71.29,285.16
2114,2025-10-06,Alimentos,Chocolate,4,15.36,61.44
2114,2025-10-06,Vestuário,Camiseta,2,285.9,571.8
2115,2025-10-06,Eletrônicos,Tablet,2,1172.6,2345.2
2116,2025-10-06,Papelaria,Mochila,3,9.81,29.43
2117,2025-10-07,Vestuário,Tênis,4,110.0,440.0
2117,2025-10-07,Móveis,Sofá,4,1349.96,5399.84
2117,2025-10-07,Vestuário,Tênis,2,206.71,413.42
2118,2025-10-07,Vestuário,Boné,4,145.16,580.64
2118,2025-10-07,Papelaria,Caneta,1,27.81,27.81
2118,2025-10-07,Vestuário,Calça Jeans,2,84.49,168.98
2119,2025-10-07,Eletrônicos,Tablet,2,1725.41,3450.82
2119,2025-10-07,Eletrônicos,Notebook,2,2064.04,4128.08
2119,2025-10-07,Papelaria,Caderno,4,78.7,314.8
2120,2025-10-07,Móveis,Mesa,1,605.11,605.11
2120,2025-10-07,Eletrônicos,Smart TV,1,1696.91,1696.91
2120,2025-10-07,Vestuário,Jaqueta,1,136.72,136.72
2121,2025-10-07,Móveis,Mesa,3,2149.48,6448.44
2121,2025-10-07,Eletrônicos,Tablet,3,1249.66,3748.98
2121,2025-10-07,Móveis,Sofá,1,1949.54,1949.54
2122,2025-10-07,Papelaria,Mochila,3,67.8,203.4
2123,2025-10-07,Móveis,Estante,3,1130.37,3391.11
2123,2025-10-07,Eletrônicos,Notebook,2,2753.15,5506.3
2123,2025-10-07,Eletrônicos,Fone de Ouvido,1,1023.51,1023.51
2124,2025-10-07,Eletrônicos,Smartphone,4,3352.27,13409.08
2125,2025-10-07,Papelaria,Caneta,2,98.13,196.26
2125,2025-10-07,Alimentos,Suco,4,34.58,138.32
2125,2025-10-07,Alimentos,Café,3,27.73,83.19
2126,2025-10-07,Papelaria,Mochila,2,51.5,103.0
2126,2025-10-07,Vestuário,Jaqueta,3,249.82,749.46
2126,2025-10-07,Alimentos,Suco,2,18.29,36.58
2127,2025-10-07,Eletrônicos,Tablet,3,164.51,493.53
2128,2025-10-08,Alimentos,Biscoito,2,39.9,79.8
2128,2025-10-08,Alimentos,Suco,4,34.27,137.08
2128,2025-10-08,Papelaria,Mochila,4,111.65,446.6
2129,2025-10-09,Alimentos,Suco,4,56.04,224.16
2129,2025-10-09,Alimentos,Chocolate,4,48.86,195.44
2129,2025-10-09,Papelaria,Mochila,3,43.94,131.82
2130,2025-10-09,Papelaria,Caneta,3,84.98,254.94
2131,2025-10-09,Papelaria,Agenda,3,32.25,96.75
2131,2025-10-09,Papelaria,Agenda,1,56.78,56.78
2131,2025-10-09,Eletrônicos,Fone de Ouvido,4,312.99,1251.96
2132,2025-10-10,Móveis,Estante,3,1749.74,5249.22
2132,2025-10-10,Eletrônicos,Fone de Ouvido,1,1291.3,1291.3
2132,2025-10-10,Móveis,Mesa,2,794.03,1588.06
2133,2025-10-10,Móveis,Cadeira,4,2443.6,9774.4
2134,2025-10-10,Papelaria,Agenda,1,64.04,64.04
2135,2025-10-10,Eletrônicos,Notebook,1,3387.56,3387.56
2135,2025-10-10,Papelaria,Estojo,3,58.75,176.25
2136,2025-10-10,Móveis,Luminária,2,1417.22,2834.44
2136,2025-10-10,Eletrônicos,Tablet,2,1862.5,3725.0
2137,2025-10-10,Móveis,Luminária,3,142.8,428.4
2138,2025-10-10,Papelaria,Caderno,3,61.93,185.79
2139,2025-10-11,Vestuário,Tênis,3,311.81,935.43
2139,2025-10-11,Alimentos,Suco,2,19.57,39.14
2140,2025-10-11,Eletrônicos,Smartphone,4,3631.14,14524.56
2140,2025-10-11,Móveis,Estante,1,2032.04,2032.04
2140,2025-10-11,Alimentos,Biscoito,2,44.9,89.8
2141,2025-10-12,Alimentos,Chocolate,4,23.57,94.28
2141,2025-10-12,Eletrônicos,Fone de Ouvido,4,2190.94,8763.76
2142,2025-10-12,Móveis,Luminária,4,1833.03,7332.12
2143,2025-10-12,Vestuário,Jaqueta,1,245.68,245.68
2144,2025-10-12,Eletrônicos,Smartphone,2,3082.71,6165.42
2144,2025-10-12,Alimentos,Cereal,1,46.38,46.38
2144,2025-10-12,Eletrônicos,Tablet,3,1675.51,5026.53
2145,2025-10-13,Vestuário,Camiseta,4,297.36,1189.44
2146,2025-10-13,Vestuário,Camiseta,3,90.36,271.08
2146,2025-10-13,Alimentos,Café,4,28.06,112.24
2147,2025-10-13,Vestuário,Calça Jeans,4,287.79,1151.16
2147,2025-10-13,Vestuário,Tênis,4,279.85,1119.4
2147,2025-10-13,Vestuário,Boné,3,278.96,836.88
2148,2025-10-14,Eletrônicos,Smartphone,3,2516.37,7549.11
2148,2025-10-14,Papelaria,Mochila,2,81.45,162.9
2148,2025-10-14,Móveis,Luminária,3,1492.09,4476.27
2149,2025-10-14,Eletrônicos,Fone de Ouvido,3,2590.01,7770.03
2149,2025-10-14,Eletrônicos,Fone de Ouvido,4,2227.52,8910.08
2149,2025-10-14,Alimentos,Chocolate,3,14.92,44.76
2150,2025-10-14,Eletrônicos,Notebook,2,198.49,396.98
2150,2025-10-14,Eletrônicos,Tablet,3,358.94,1076.82
2150,2025-10-14,Papelaria,Caderno,4,85.7,342.8
2151,2025-10-14,Eletrônicos,Notebook,4,1325.5,5302.0
2152,2025-10-14,Móveis,Estante,2,1948.32,3896.64
2153,2025-10-15,Papelaria,Caneta,4,36.43,145.72
2153,2025-10-15,Alimentos,Café,2,41.39,82.78
2154,2025-10-15,Móveis,Luminária,4,1771.45,7085.8
2155,2025-10-15,Vestuário,Tênis,4,34.57,138.28
2155,2025-10-15,Eletrônicos,Notebook,2,668.66,1337.32
2156,2025-10-15,Papelaria,Mochila,1,45.82,45.82
2157,2025-10-15,Eletrônicos,Tablet,1,1323.79,1323.79
2157,2025-10-15,Vestuário,Calça Jeans,4,241.77,967.08
2158,2025-10-15,Papelaria,Estojo,1,57.63,57.63
2159,2025-10-15,Alimentos,Biscoito,1,55.01,55.01
2160,2025-10-15,Móveis,Cadeira,2,596.77,1193.54
2161,2025-10-16,Móveis,Mesa,4,369.38,1477.52
2161,2025-10-16,Papelaria,Caneta,4,5.9,23.6
2162,2025-10-16,Eletrônicos,Smart TV,4,533.95,2135.8
2162,2025-10-16,Papelaria,Estojo,1,9.99,9.99
2162,2025-10-16,Móveis,Sofá,1,1652.97,1652.97
2163,2025-10-16,Vestuário,Jaqueta,1,335.93,335.93
2164,2025-10-17,Vestuário,Camiseta,1,122.23,122.23
2164,2025-10-17,Papelaria,Mochila,3,66.22,198.66
2165,2025-10-17,Eletrônicos,Smartphone,4,992.15,3968.6
2165,2025-10-17,Vestuário,Boné,1,260.5,260.5
2166,2025-10-17,Papelaria,Caneta,3,61.42,184.26
2166,2025-10-17,Alimentos,Biscoito,1,24.99,24.99
2167,2025-10-17,Móveis,Cadeira,3,2377.77,7133.31
2167,2025-10-17,Vestuário,Tênis,3,146.2,438.6
2168,2025-10-17,Eletrônicos,Fone de Ouvido,2,2475.85,4951.7
2168,2025-10-17,Eletrônicos,Fone de Ouvido,4,416.54,1666.16
2168,2025-10-17,Papelaria,Estojo,4,23.33,93.32
2169,2025-10-17,Móveis,Mesa,4,1228.6,4914.4
2169,2025-10-17,Alimentos,Café,2,57.04,114.08
2169,2025-10-17,Vestuário,Calça Jeans,1,109.51,109.51
2170,2025-10-18,Papelaria,Agenda,3,81.04,243.12
2170,2025-10-18,Papelaria,Caneta,2,76.4,152.8
2170,2025-10-18,Papelaria,Caderno,2,99.84,199.68
2171,2025-10-18,Alimentos,Chocolate,4,16.35,65.4
2172,2025-10-18,Vestuário,Calça Jeans,2,80.47,160.94
2172,2025-10-18,Vestuário,Jaqueta,1,100.76,100.76
2173,2025-10-18,Alimentos,Café,1,5.78,5.78
2173,2025-10-18,Vestuário,Calça Jeans,4,287.34,1149.36
2174,2025-10-18,Papelaria,Agenda,4,63.67,254.68
2174,2025-10-18,Vestuário,Camiseta,3,256.52,769.56
2174,2025-10-18,Vestuário,Boné,4,139.8,559.2
2175,2025-10-19,Móveis,Cadeira,2,1957.45,3914.9
2175,2025-10-19,Papelaria,Mochila,3,33.04,99.12
2175,2025-10-19,Vestuário,Camiseta,1,179.61,179.61
2176,2025-10-19,Alimentos,Cereal,1,59.05,59.05
2176,2025-10-19,Móveis,Mesa,3,1833.55,5500.65
2176,2025-10-19,Papelaria,Agenda,3,37.06,111.18
2177,2025-10-19,Móveis,Luminária,3,1027.46,3082.38
2178,2025-10-19,Eletrônicos,Fone de Ouvido,4,3978.92,15915.68
2178,2025-10-19,Alimentos,Biscoito,2,42.86,85.72
2178,2025-10-19,Alimentos,Biscoito,3,20.74,62.22
2179,2025-10-20,Vestuário,Boné,3,163.23,489.69
2179,2025-10-20,Eletrônicos,Tablet,1,2420.86,2420.86
2179,2025-10-20,Móveis,Cadeira,2,488.55,977.1
2180,2025-10-20,Móveis,Mesa,1,996.11,996.11
2180,2025-10-20,Papelaria,Caneta,2,112.03,224.06
2181,2025-10-20,Eletrônicos,Notebook,3,3501.02,10503.06
2182,2025-10-20,Eletrônicos,Notebook,3,332.94,998.82
2183,2025-10-20,Papelaria,Agenda,2,71.44,142.88
2184,2025-10-20,Alimentos,Biscoito,2,40.72,81.44
2185,2025-10-20,Papelaria,Caneta,2,114.03,228.06
2186,2025-10-21,Papelaria,Estojo,2,68.7,137.4
2186,2025-10-21,Vestuário,Calça Jeans,3,162.05,486.15
2187,2025-10-21,Eletrônicos,Notebook,3,1207.94,3623.82
2187,2025-10-21,Alimentos,Biscoito,2,22.55,45.1
2187,2025-10-21,Móveis,Mesa,4,1424.84,5699.36
2188,2025-10-21,Alimentos,Café,1,49.5,49.5
2188,2025-10-21,Móveis,Sofá,3,1817.53,5452.59
2188,2025-10-21,Alimentos,Biscoito,4,32.62,130.48
2189,2025-10-21,Papelaria,Caderno,4,104.48,417.92
2189,2025-10-21,Móveis,Mesa,1,622.97,622.97
2190,2025-10-22,Alimentos,Suco,1,9.05,9.05
2191,2025-10-22,Papelaria,Agenda,2,58.17,116.34
2191,2025-10-22,Móveis,Luminária,4,2418.83,9675.32
2191,2025-10-22,Eletrônicos,Notebook,4,866.74,3466.96
2192,2025-10-22,Alimentos,Suco,1,22.25,22.25
2192,2025-10-22,Alimentos,Chocolate,3,44.96,134.88
2192,2025-10-22,Móveis,Cadeira,2,848.27,1696.54
2193,2025-10-23,Móveis,Cadeira,1,2338.67,2338.67
2193,2025-10-23,Vestuário,Tênis,2,139.28,278.56
2194,2025-10-23,Papelaria,Estojo,2,33.46,66.92
2194,2025-10-23,Eletrônicos,Smartphone,1,910.0,910.0
2194,2025-10-23,Móveis,Cadeira,1,104.64,104.64
2195,2025-10-23,Eletrônicos,Notebook,4,1518.31,6073.24
2195,2025-10-23,Móveis,Sofá,4,740.97,2963.88
2195,2025-10-23,Vestuário,Camiseta,1,138.42,138.42
2196,2025-10-23,Alimentos,Cereal,2,34.34,68.68
2197,2025-10-23,Papelaria,Agenda,4,52.18,208.72
2197,2025-10-23,Eletrônicos,Tablet,2,1662.22,3324.44
2198,2025-10-23,Eletrônicos,Smart TV,1,517.84,517.84
2199,2025-10-24,Eletrônicos,Smartphone,4,3087.55,12350.2
2200,2025-10-24,Móveis,Cadeira,2,1333.67,2667.34
2200,2025-10-24,Papelaria,Caderno,1,112.41,112.41
2201,2025-10-25,Eletrônicos,Smart TV,3,1802.38,5407.14
2201,2025-10-25,Vestuário,Boné,3,345.64,1036.92
2202,2025-10-25,Papelaria,Caneta,3,33.96,101.88
2203,2025-10-25,Móveis,Sofá,2,153.18,306.36
2203,2025-10-25,Papelaria,Caneta,4,45.6,182.4
2204,2025-10-25,Vestuário,Boné,4,247.13,988.52
2205,2025-10-26,Papelaria,Caderno,2,74.42,148.84
2205,2025-10-26,Móveis,Sofá,1,135.88,135.88
2205,2025-10-26,Eletrônicos,Fone de Ouvido,2,3180.91,6361.82
2206,2025-10-26,Móveis,Sofá,1,1995.94,1995.94
2206,2025-10-26,Eletrônicos,Smartphone,3,1565.48,4696.44
2207,2025-10-26,Vestuário,Tênis,2,236.7,473.4
2208,2025-10-26,Móveis,Sofá,3,1477.51,4432.53
2208,2025-10-26,Móveis,Mesa,1,1445.29,1445.29
2209,2025-10-26,Móveis,Luminária,4,979.58,3918.32
2209,2025-10-26,Eletrônicos,Smart TV,3,3916.55,11749.65
2209,2025-10-26,Eletrônicos,Tablet,4,1797.12,7188.48
2210,2025-10-26,Móveis,Luminária,4,519.0,2076.0
2210,2025-10-26,Vestuário,Calça Jeans,2,257.9,515.8
2210,2025-10-26,Vestuário,Tênis,1,58.46,58.46
2211,2025-10-27,Móveis,Mesa,3,769.52,2308.56
2211,2025-10-27,Móveis,Sofá,2,302.25,604.5
2211,2025-10-27,Alimentos,Suco,4,46.16,184.64
2212,2025-10-27,Vestuário,Boné,4,247.54,990.16
2213,2025-10-27,Móveis,Luminária,3,155.47,466.41
2214,2025-10-27,Alimentos,Suco,1,35.71,35.71
2214,2025-10-27,Alimentos,Chocolate,4,55.06,220.24
2215,2025-10-27,Papelaria,Caderno,4,19.68,78.72
2215,2025-10-27,Alimentos,Café,2,13.24,26.48
2216,2025-10-27,Papelaria,Caderno,3,47.22,141.66
2216,2025-10-27,Vestuário,Boné,4,308.37,1233.48
2217,2025-10-27,Móveis,Cadeira,3,1376.59,4129.77
2218,2025-10-28,Eletrônicos,Tablet,4,468.53,1874.12
2218,2025-10-28,Móveis,Cadeira,4,577.4,2309.6
2219,2025-10-28,Papelaria,Agenda,2,20.5,41.0
2220,2025-10-28,Vestuário,Camiseta,2,193.98,387.96
2220,2025-10-28,Alimentos,Chocolate,4,18.82,75.28
2221,2025-10-28,Vestuário,Calça Jeans,1,272.15,272.15
2221,2025-10-28,Eletrônicos,Smart TV,2,3914.05,7828.1
2221,2025-10-28,Eletrônicos,Fone de Ouvido,2,2014.42,4028.84
2222,2025-10-28,Papelaria,Estojo,2,89.82,179.64
2222,2025-10-28,Vestuário,Boné,2,127.19,254.38
2223,2025-10-28,Vestuário,Jaqueta,3,296.11,888.33
2223,2025-10-28,Eletrônicos,Tablet,2,3395.36,6790.72
2223,2025-10-28,Alimentos,Chocolate,3,50.66,151.98
2224,2025-10-28,Alimentos,Suco,3,36.87,110.61
2224,2025-10-28,Papelaria,Caderno,4,105.1,420.4
2224,2025-10-28,Alimentos,Café,1,37.09,37.09
2225,2025-10-28,Móveis,Sofá,2,2104.06,4208.12
2225,2025-10-28,Eletrônicos,Notebook,1,1826.54,1826.54
2226,2025-10-28,Papelaria,Caneta,2,25.26,50.52
2226,2025-10-28,Alimentos,Cereal,2,56.34,112.68
2226,2025-10-28,Eletrônicos,Smartphone,4,1568.79,6275.16
2227,2025-10-29,Móveis,Luminária,2,2418.53,4837.06
2227,2025-10-29,Vestuário,Jaqueta,4,39.13,156.52
2228,2025-10-29,Vestuário,Jaqueta,1,78.69,78.69
2228,2025-10-29,Móveis,Sofá,2,1669.36,3338.72
2228,2025-10-29,Eletrônicos,Tablet,4,3941.76,15767.04
2229,2025-10-29,Móveis,Cadeira,3,2402.51,7207.53
2229,2025-10-29,Alimentos,Biscoito,2,21.03,42.06
2230,2025-10-29,Móveis,Cadeira,3,437.85,1313.55
2231,2025-10-29,Vestuário,Jaqueta,4,228.19,912.76
2231,2025-10-29,Móveis,Estante,3,161.07,483.21
2232,2025-10-29,Móveis,Sofá,3,1778.91,5336.73
2233,2025-10-30,Vestuário,Tênis,2,68.87,137.74
2234,2025-10-30,Móveis,Luminária,4,683.86,2735.44
2234,2025-10-30,Móveis,Sofá,3,1308.58,3925.74
2234,2025-10-30,Alimentos,Biscoito,2,49.41,98.82
2235,2025-10-30,Papelaria,Mochila,4,36.53,146.12
2235,2025-10-30,Vestuário,Jaqueta,3,215.05,645.15
2236,2025-10-30,Vestuário,Calça Jeans,4,36.78,147.12
2237,2025-10-30,Eletrônicos,Notebook,2,392.91,785.82
2237,2025-10-30,Eletrônicos,Smart TV,4,1489.92,5959.68
2237,2025-10-30,Eletrônicos,Fone de Ouvido,1,3337.46,3337.46
2238,2025-10-30,Vestuário,Camiseta,4,126.83,507.32
2238,2025-10-30,Eletrônicos,Notebook,2,3892.57,7785.14
2238,2025-10-30,Móveis,Cadeira,4,607.08,2428.32
2239,2025-10-31,Eletrônicos,Tablet,3,287.63,862.89
2240,2025-10-31,Alimentos,Café,3,10.18,30.54
2240,2025-10-31,Eletrônicos,Notebook,3,3025.98,9077.94
2240,2025-10-31,Móveis,Sofá,1,149.23,149.23
2241,2025-10-31,Alimentos,Biscoito,2,13.0,26.0
2241,2025-10-31,Eletrônicos,Smart TV,2,1823.99,3647.98
2241,2025-10-31,Eletrônicos,Smart TV,4,624.73,2498.92
2242,2025-11-02,Móveis,Sofá,4,988.36,3953.44
2242,2025-11-02,Papelaria,Caneta,1,64.72,64.72
2243,2025-11-02,Vestuário,Boné,4,119.67,478.68
2244,2025-11-02,Papelaria,Mochila,1,108.66,108.66
2245,2025-11-02,Papelaria,Agenda,4,75.85,303.4
2245,2025-11-02,Alimentos,Cereal,1,6.85,6.85
2245,2025-11-02,Papelaria,Caderno,4,56.23,224.92
2246,2025-11-03,Alimentos,Biscoito,3,34.82,104.46
2246,2025-11-03,Vestuário,Jaqueta,4,230.53,922.12
2247,2025-11-03,Alimentos,Chocolate,3,26.33,78.99
2247,2025-11-03,Papelaria,Mochila,4,102.65,410.6
2248,2025-11-03,Eletrônicos,Smartphone,1,872.3,872.3
2248,2025-11-03,Eletrônicos,Smart TV,4,2767.92,11071.68
2248,2025-11-03,Móveis,Estante,1,1884.71,1884.71
2249,2025-11-04,Vestuário,Boné,4,337.83,1351.32
2249,2025-11-04,Alimentos,Biscoito,3,39.61,118.83
2249,2025-11-04,Eletrônicos,Notebook,2,3579.68,7159.36
2250,2025-11-04,Móveis,Luminária,1,856.14,856.14
2250,2025-11-04,Móveis,Mesa,2,799.79,1599.58
2250,2025-11-04,Alimentos,Biscoito,1,58.08,58.08
2251,2025-11-04,Móveis,Luminária,1,1235.15,1235.15
2251,2025-11-04,Alimentos,Chocolate,4,15.66,62.64
2252,2025-11-04,Móveis,Estante,3,1654.41,4963.23
2253,2025-11-05,Papelaria,Mochila,2,41.59,83.18
2254,2025-11-05,Eletrônicos,Smart TV,3,3037.74,9113.22
2255,2025-11-05,Eletrônicos,Notebook,1,2841.26,2841.26
2256,2025-11-05,Papelaria,Caneta,1,111.08,111.08
2257,2025-11-05,Alimentos,Cereal,1,19.91,19.91
2257,2025-11-05,Eletrônicos,Tablet,2,3777.99,7555.98
2258,2025-11-05,Papelaria,Agenda,2,50.76,101.52
2258,2025-11-05,Papelaria,Estojo,3,75.33,225.99
2258,2025-11-05,Móveis,Mesa,3,312.72,938.16
2259,2025-11-06,Eletrônicos,Smart TV,2,2402.22,4804.44
2260,2025-11-06,Eletrônicos,Notebook,1,3341.38,3341.38
2260,2025-11-06,Eletrônicos,Smartphone,2,2895.89,5791.78
2260,2025-11-06,Papelaria,Mochila,3,80.62,241.86
2261,2025-11-07,Alimentos,Cereal,2,25.24,50.48
2261,2025-11-07,Vestuário,Boné,2,261.75,523.5
2261,2025-11-07,Alimentos,Suco,1,5.24,5.24
2262,2025-11-07,Papelaria,Estojo,1,39.22,39.22
2262,2025-11-07,Móveis,Cadeira,4,1034.48,4137.92
2263,2025-11-07,Vestuário,Tênis,1,55.71,55.71
2263,2025-11-07,Móveis,Luminária,2,707.79,1415.58
2263,2025-11-07,Eletrônicos,Notebook,2,3899.43,7798.86
2264,2025-11-07,Eletrônicos,Smartphone,1,2041.69,2041.69
2264,2025-11-07,Vestuário,Tênis,4,215.59,862.36
2265,2025-11-07,Vestuário,Jaqueta,3,83.25,249.75
2265,2025-11-07,Eletrônicos,Notebook,4,3993.37,15973.48
2266,2025-11-07,Vestuário,Camiseta,2,75.46,150.92
2266,2025-11-07,Papelaria,Caderno,4,54.98,219.92
2266,2025-11-07,Vestuário,Calça Jeans,1,200.04,200.04
2267,2025-11-08,Vestuário,Tênis,2,267.29,534.58
2267,2025-11-08,Alimentos,Cereal,1,52.72,52.72
2268,2025-11-08,Vestuário,Camiseta,4,140.78,563.12
2268,2025-11-08,Papelaria,Agenda,1,46.98,46.98
2269,2025-11-08,Eletrônicos,Smart TV,3,3990.43,11971.29
2269,2025-11-08,Alimentos,Chocolate,2,33.22,66.44
2270,2025-11-08,Papelaria,Caneta,4,95.69,382.76
2270,2025-11-08,Vestuário,Camiseta,3,140.86,422.58
2270,2025-11-08,Alimentos,Biscoito,4,58.66,234.64
2271,2025-11-09,Eletrônicos,Smart TV,3,2493.43,7480.29
2272,2025-11-09,Eletrônicos,Notebook,2,1672.31,3344.62
2272,2025-11-09,Papelaria,Mochila,3,75.17,225.51
2272,2025-11-09,Eletrônicos,Smart TV,1,3808.82,3808.82
2273,2025-11-09,Vestuário,Tênis,3,56.31,168.93
2274,2025-11-09,Alimentos,Cereal,2,38.06,76.12
2274,2025-11-09,Móveis,Cadeira,1,802.97,802.97
2274,2025-11-09,Papelaria,Mochila,2,101.45,202.9
2275,2025-11-09,Papelaria,Estojo,4,107.29,429.16
2276,2025-11-09,Alimentos,Biscoito,2,54.93,109.86
2277,2025-11-09,Vestuário,Jaqueta,1,76.12,76.12
